"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
">ASV2107"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Coprinellus"	"s__micaceus"
">ASV2108"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Coniochaetales"	"f__Coniochaetaceae"	"g__Lecythophora"	NA
">ASV2109"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	"g__Tetragoniomyces"	"s__uliginosus"
">ASV2110"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2111"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Trimorphomycetaceae"	"g__Saitozyma"	"s__podzolica"
">ASV2112"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Psathyrella"	NA
">ASV2113"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV2114"	"k__Fungi"	"p__Mortierellomycota"	NA	NA	NA	NA	NA
">ASV2115"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
">ASV2116"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2117"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	"s__gracile"
">ASV2118"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Sporormiaceae"	"g__Preussia"	"s__flanaganii"
">ASV2119"	"k__Fungi"	"p__Glomeromycota"	"c__Paraglomeromycetes"	"o__Paraglomerales"	"f__Paraglomeraceae"	"g__Paraglomus"	"s__laccatum"
">ASV2120"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Microbotryomycetes_ord_Incertae_sedis"	"f__Chrysozymaceae"	"g__Udeniozyma"	"s__ferulica"
">ASV2121"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2122"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	NA	NA	NA
">ASV2123"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	NA	NA	NA
">ASV2124"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	"g__Tetragoniomyces"	"s__uliginosus"
">ASV2125"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
">ASV2126"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Pyronemataceae"	"g__Scutellinia"	"s__scutellata"
">ASV2127"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2128"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	"g__Tetragoniomyces"	"s__uliginosus"
">ASV2129"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV2130"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2131"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	NA	NA	NA
">ASV2132"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV2133"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	"f__Powellomycetaceae"	"g__Powellomyces"	NA
">ASV2134"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Xylariales"	"f__Microdochiaceae"	"g__Microdochium"	"s__novae-zelandiae"
">ASV2135"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Microascales"	"f__Microascaceae"	NA	NA
">ASV2136"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Microbotryomycetes_ord_Incertae_sedis"	"f__Chrysozymaceae"	"g__Udeniozyma"	"s__ferulica"
">ASV2137"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2138"	"k__Fungi"	"p__Ascomycota"	"c__Saccharomycetes"	"o__Saccharomycetales"	"f__Saccharomycetales_fam_Incertae_sedis"	"g__Candida"	"s__sake"
">ASV2139"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	"s__brassicae"
">ASV2140"	"k__Fungi"	"p__Mortierellomycota"	NA	NA	NA	NA	NA
">ASV2141"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	NA	NA
">ASV2142"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2143"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2144"	"k__Fungi"	"p__Zoopagomycota"	NA	NA	NA	NA	NA
">ASV2145"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2146"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__bisporalis"
">ASV2147"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2148"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__bisporalis"
">ASV2149"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__beljakovae"
">ASV2150"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Didymosphaeriaceae"	"g__Paraphaeosphaeria"	NA
">ASV2151"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV2152"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Myrmecridiales"	"f__Myrmecridiaceae"	"g__Myrmecridium"	"s__schulzeri"
">ASV2153"	"k__Fungi"	"p__Rozellomycota"	NA	NA	NA	NA	NA
">ASV2154"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Chaetomiaceae"	"g__Dichotomopilus"	NA
">ASV2155"	"k__Fungi"	"p__Ascomycota"	"c__Saccharomycetes"	"o__Saccharomycetales"	"f__Saccharomycetales_fam_Incertae_sedis"	"g__Candida"	"s__sake"
">ASV2156"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2157"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Clavariaceae"	"g__Clavaria"	"s__flavipes"
">ASV2158"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV2159"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Glomerellales"	"f__Plectosphaerellaceae"	"g__Acrostalagmus"	"s__luteoalbus"
">ASV2160"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	NA	NA	NA
">ASV2161"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Phaeosphaeriaceae"	"g__Phaeosphaeria"	NA
">ASV2162"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Aspergillaceae"	"g__Aspergillus"	NA
">ASV2163"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Periconiaceae"	"g__Periconia"	"s__prolifica"
">ASV2164"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Glomerellales"	"f__Plectosphaerellaceae"	"g__Lectera"	"s__colletotrichoides"
">ASV2165"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Clavicipitaceae"	"g__Metarhizium"	"s__marquandii"
">ASV2166"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2167"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	NA	NA	NA
">ASV2168"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Pyronemataceae"	NA	NA
">ASV2169"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Onygenales"	"f__Onygenaceae"	"g__Aphanoascus"	"s__keratinophilus"
">ASV2170"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
">ASV2171"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV2172"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV2173"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Capnodiales"	"f__Cladosporiaceae"	"g__Cladosporium"	"s__delicatulum"
">ASV2174"	"k__Fungi"	"p__Basidiobolomycota"	"c__Basidiobolomycetes"	"o__Basidiobolales"	"f__Basidiobolaceae"	"g__Basidiobolus"	"s__ranarum"
">ASV2175"	"k__Fungi"	"p__Ascomycota"	"c__Saccharomycetes"	"o__Saccharomycetales"	"f__Saccharomycetales_fam_Incertae_sedis"	"g__Candida"	"s__sake"
">ASV2176"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	NA	NA
">ASV2177"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Phaeosphaeriaceae"	"g__Neosetophoma"	NA
">ASV2178"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV2179"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Coniochaetales"	"f__Coniochaetaceae"	"g__Lecythophora"	NA
">ASV2180"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2181"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Sordariaceae"	"g__Neurospora"	"s__terricola"
">ASV2182"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV2183"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiaceae"	"g__Crocicreas"	NA
">ASV2184"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	"f__Spizellomycetaceae"	"g__Spizellomyces"	"s__lactosolyticus"
">ASV2185"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2186"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Bulleribasidiaceae"	"g__Dioszegia"	NA
">ASV2187"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Microascales"	"f__Microascaceae"	NA	NA
">ASV2188"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2189"	"k__Fungi"	"p__Ascomycota"	"c__Saccharomycetes"	"o__Saccharomycetales"	"f__Saccharomycetales_fam_Incertae_sedis"	"g__Candida"	"s__sake"
">ASV2190"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV2191"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreales_fam_Incertae_sedis"	"g__Acremonium"	"s__curvulum"
">ASV2192"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
">ASV2193"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Chaetothyriales"	"f__Cyphellophoraceae"	"g__Cyphellophora"	NA
">ASV2194"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2195"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2196"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV2197"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Chaetothyriales"	"f__Herpotrichiellaceae"	"g__Exophiala"	"s__opportunistica"
">ASV2198"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Onygenales"	"f__Onygenaceae"	"g__Auxarthron"	"s__concentricum"
">ASV2199"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV2200"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Pyronemataceae"	"g__Byssonectria"	"s__deformis"
">ASV2201"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2202"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV2203"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Xylariales"	"f__Microdochiaceae"	"g__Microdochium"	"s__novae-zelandiae"
">ASV2204"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2205"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2206"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2207"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV2208"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2209"	"k__Fungi"	"p__Basidiomycota"	"c__Cystobasidiomycetes"	"o__Cystobasidiales"	"f__Cystobasidiaceae"	"g__Occultifur"	NA
">ASV2210"	"k__Fungi"	"p__Ascomycota"	"c__Saccharomycetes"	"o__Saccharomycetales"	"f__Saccharomycetales_fam_Incertae_sedis"	"g__Candida"	"s__sake"
">ASV2211"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Podospora"	"s__fabiformis"
">ASV2212"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV2213"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Thelebolales"	"f__Pseudeurotiaceae"	"g__Pseudogymnoascus"	NA
">ASV2214"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Lentitheciaceae"	NA	NA
">ASV2215"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
">ASV2216"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV2217"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2218"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	NA	NA
">ASV2219"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
">ASV2220"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreales_fam_Incertae_sedis"	"g__Sarocladium"	"s__kiliense"
">ASV2221"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV2222"	"k__Fungi"	"p__Basidiomycota"	"c__Cystobasidiomycetes"	"o__Cystobasidiales"	"f__Cystobasidiaceae"	"g__Occultifur"	NA
">ASV2223"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Cantharellales"	"f__Cantharellales_fam_Incertae_sedis"	NA	NA
">ASV2224"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Thelephorales"	"f__Thelephoraceae"	"g__Tomentella"	NA
">ASV2225"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Trichocomaceae"	"g__Sagenomella"	"s__oligospora"
">ASV2226"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Chaetosphaeriales"	"f__Chaetosphaeriaceae"	NA	NA
">ASV2227"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	NA	NA	NA
">ASV2228"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Coniochaetales"	"f__Coniochaetaceae"	"g__Coniochaeta"	"s__ligniaria"
">ASV2229"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Microascales"	"f__Microascaceae"	"g__Cephalotrichum"	"s__stemonitis"
">ASV2230"	"k__Fungi"	"p__Rozellomycota"	"c__Rozellomycotina_cls_Incertae_sedis"	"o__GS07"	NA	NA	NA
">ASV2231"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Leucosporidiales"	"f__Leucosporidiaceae"	"g__Leucosporidium"	"s__intermedium"
">ASV2232"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Verrucariales"	"f__Verrucariaceae"	NA	NA
">ASV2233"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Holtermanniales"	"f__Holtermanniales_fam_Incertae_sedis"	"g__Holtermanniella"	"s__wattica"
">ASV2234"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Stephanonectria"	"s__keithii"
">ASV2235"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Trichocomaceae"	"g__Sagenomella"	"s__oligospora"
">ASV2236"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	"o__Archaeorhizomycetales"	"f__Archaeorhizomycetaceae"	"g__Archaeorhizomyces"	NA
">ASV2237"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__elongata"
">ASV2238"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Capnodiales"	"f__Teratosphaeriaceae"	"g__Devriesia"	NA
">ASV2239"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Microbotryomycetes_ord_Incertae_sedis"	"f__Chrysozymaceae"	"g__Udeniozyma"	NA
">ASV2240"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	NA	NA
">ASV2241"	"k__Fungi"	"p__Basidiomycota"	"c__Wallemiomycetes"	"o__Wallemiales"	"f__Wallemiaceae"	"g__Wallemia"	"s__sebi"
">ASV2242"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2243"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Aspergillaceae"	"g__Aspergillus"	"s__sydowii"
">ASV2244"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2245"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	NA	NA	NA
">ASV2246"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2247"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2248"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
">ASV2249"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
">ASV2250"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
">ASV2251"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	NA	NA
">ASV2252"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
">ASV2253"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	NA	NA	NA	NA
">ASV2254"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Stachybotryaceae"	"g__Achroiostachys"	"s__humicola"
">ASV2255"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2256"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__bisporalis"
">ASV2257"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Microascales"	"f__Microascaceae"	"g__Gamsia"	"s__simplex"
">ASV2258"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2259"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Chaetosphaeriales"	"f__Chaetosphaeriaceae"	"g__Chaetosphaeria"	"s__vermicularioides"
">ASV2260"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Clavicipitaceae"	"g__Metacordyceps"	"s__chlamydosporia"
">ASV2261"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Myrmecridiales"	"f__Myrmecridiaceae"	"g__Myrmecridium"	"s__schulzeri"
">ASV2262"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	"s__scarabaeorum"
">ASV2263"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Pyronemataceae"	"g__Byssonectria"	"s__deformis"
">ASV2264"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV2265"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusicolla"	NA
">ASV2266"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2267"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Trechisporales"	"f__Hydnodontaceae"	"g__Trechispora"	NA
">ASV2268"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Onygenales"	NA	NA	NA
">ASV2269"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	NA	NA	NA
">ASV2270"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Phaeosphaeriaceae"	"g__Paraphoma"	NA
">ASV2271"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	"f__Spizellomycetaceae"	"g__Triparticalcar"	NA
">ASV2272"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Didymellaceae"	"g__Epicoccum"	"s__nigrum"
">ASV2273"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Trimorphomycetaceae"	"g__Saitozyma"	"s__podzolica"
">ASV2274"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV2275"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Aspergillaceae"	"g__Aspergillus"	"s__sydowii"
">ASV2276"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Dermateaceae"	NA	NA
">ASV2277"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Pezizaceae"	NA	NA
">ASV2278"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Entolomataceae"	"g__Entoloma"	NA
">ASV2279"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Capnodiales"	"f__Teratosphaeriaceae"	"g__Devriesia"	NA
">ASV2280"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	"s__brassicae"
">ASV2281"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreaceae"	"g__Trichoderma"	NA
">ASV2282"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV2283"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Myrmecridiales"	NA	NA	NA
">ASV2284"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2285"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophydiomycetes"	"o__Rhizophydiales"	"f__Rhizophydiales_fam_Incertae_sedis"	"g__Coralloidiomyces"	"s__digitatus"
">ASV2286"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Pyronemataceae"	"g__Cheilymenia"	"s__stercorea"
">ASV2287"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Chaetosphaeriales"	"f__Chaetosphaeriaceae"	NA	NA
">ASV2288"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Schizothecium"	NA
">ASV2289"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2290"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2291"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2292"	"k__Fungi"	"p__Ascomycota"	"c__Saccharomycetes"	"o__Saccharomycetales"	"f__Saccharomycetales_fam_Incertae_sedis"	"g__Candida"	"s__sake"
">ASV2293"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Glomerellales"	"f__Glomerellaceae"	"g__Colletotrichum"	NA
">ASV2294"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Strophariaceae"	"g__Psilocybe"	NA
">ASV2295"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Cryptococcaceae"	"g__Cryptococcus"	"s__saitoi"
">ASV2296"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	NA	NA	NA
">ASV2297"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Cantharellales"	"f__Ceratobasidiaceae"	"g__Ceratobasidium"	NA
">ASV2298"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	NA	NA	NA	NA
">ASV2299"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2300"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2301"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV2302"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Cercophora"	"s__sparsa"
">ASV2303"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	"g__Tetragoniomyces"	"s__uliginosus"
">ASV2304"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	"o__Archaeorhizomycetales"	"f__Archaeorhizomycetaceae"	"g__Archaeorhizomyces"	NA
">ASV2305"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Thyridariaceae"	"g__Roussoella"	NA
">ASV2306"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Xylariales"	"f__Microdochiaceae"	"g__Microdochium"	"s__novae-zelandiae"
">ASV2307"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Cantharellales"	"f__Ceratobasidiaceae"	"g__Thanatephorus"	"s__cucumeris"
">ASV2308"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV2309"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Vibrisseaceae"	"g__Phialocephala"	"s__humicola"
">ASV2310"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV2311"	"k__Fungi"	NA	NA	NA	NA	NA	NA
